time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.059456820187,-0.0480840551904,12.0744137733,6.26013722734,6.24382100991,0.0,0.212522185398,-0.124854278309,2.81142679048,-0.00430282374676,-0.00587724386476,0.0,445.7216986138108,445.2699422727844,444.86651591700274,446.97365569060554
1.3800000000000008,0.0732608944381,-0.0561920548189,12.2521284275,6.25968868386,6.24321677869,0.0,0.24764291593,-0.14544009346,3.11161958068,-0.0147273403997,-0.02015621728,0.0,504.4777963381565,503.4458449580325,503.7003168794177,502.94599798430505
1.4400000000000008,0.0889015527271,-0.0653791795516,12.4406242492,6.25869987274,6.24176847075,0.0,0.273830759157,-0.160883280463,3.1713985487,-0.0202388037091,-0.0336102330309,0.0,434.20934782986586,433.0790429634732,433.840422717287,433.37747964630523
1.5000000000000009,0.106285321231,-0.0755969726102,12.6360873387,6.25736262886,6.24009865959,0.0,0.305811891191,-0.179841049108,3.34353172414,-0.026735910201,-0.0182403227538,0.0,467.80114389649054,468.99626248569353,469.41595652598915,468.9115014367945
1.560000000000001,0.125410006632,-0.0868552724614,12.8369742953,6.25660244662,6.23864389553,0.0,0.331784095368,-0.195531708597,3.3526606884,0.00634309002582,-0.0403170121919,0.0,418.8293203181729,416.90452939666403,417.7482016165031,420.6228488465896
1.620000000000001,0.146236096705,-0.0991301746011,13.0409389076,6.25713186632,6.23562776139,0.0,0.362653214443,-0.213578299211,3.44586614078,0.0133730444829,-0.0959307160619,0.0,447.61639621283837,443.06463435791034,445.9737539769837,446.54748852086055
1.680000000000001,0.169048189207,-0.112506795774,13.251694605,6.25794128018,6.22970769583,0.0,0.398352150799,-0.232212290038,3.57887743398,0.0137235742075,-0.104791476176,0.0,459.9346564136465,459.22425953567046,457.89249228899484,457.9202562574056
1.740000000000001,0.193834179125,-0.126847045378,13.464972564,6.25875203166,6.22313833939,0.0,0.42836748832,-0.245734495446,3.53050216623,0.0130870635887,-0.121088373188,0.0,401.4733064028397,399.9795639439241,400.69153482899105,400.6335672764341
1.8000000000000012,0.220802135314,-0.142092813685,13.6797650651,6.25982166055,6.21545288966,0.0,0.471298193129,-0.262354258034,3.62888092319,0.0259318829683,-0.148203273201,0.0,450.10119712877383,447.8858804727232,448.0863626321835,449.12933834430663
1.8600000000000012,0.2504656592,-0.158296531672,13.8998243932,6.2615002568,6.20751636521,0.0,0.518285509185,-0.27760394705,3.70611119393,0.0317803970298,-0.111607457853,0.0,442.2521442613414,445.23919817243257,441.9196380229167,442.40169298166336
1.9200000000000013,0.283006094573,-0.17535424352,14.1232887599,6.26373136372,6.20083378342,0.0,0.56700265049,-0.290791055165,3.7425207984,0.0462480161504,-0.110918543289,0.0,430.81359417335005,430.8604229656178,429.627478995202,430.85315548028626
1.9800000000000013,0.318531051465,-0.193144560859,14.3481728217,6.2663792169,6.19409444824,0.0,0.617750298577,-0.30197832481,3.75351407186,0.0395208609772,-0.115285969999,0.0,423.12625198316766,422.7381425362308,422.5319547699598,421.9527702878602
2.0400000000000014,0.357558572041,-0.21162068205,14.5774211969,6.26831134917,6.18753422832,0.0,0.683839900496,-0.313647690811,3.88756361744,0.0105962272004,-0.0995197988525,0.0,461.40353292090714,462.63643264211714,462.8161672295138,460.53415951015836
2.1000000000000014,0.40029940442,-0.230702873204,14.8106809968,6.26900295996,6.18176176701,0.0,0.741359255464,-0.322367481717,3.88768836711,0.0133259660277,-0.0902970334776,0.0,419.7434591659681,420.5346203519743,420.4931390649866,420.72945120283754
2.1600000000000015,0.446872576071,-0.250333824959,15.0466794549,6.27008341125,6.17609184427,0.0,0.811595071996,-0.331897352063,3.97852657466,0.0260260123343,-0.104599570835,0.0,449.79151682150024,448.6240320561404,449.93018429210383,450.9572267879489
2.2200000000000015,0.498226053701,-0.270565068925,15.2922425664,6.27146478892,6.16976412224,0.0,0.90084980439,-0.342288320217,4.20597492985,0.0162154745321,-0.107243743371,0.0,492.2822067644597,492.0779512481857,491.10901429520914,490.38074972905554
2.2800000000000016,0.555047801347,-0.291384009678,15.5510745609,6.27275161597,6.16322747239,0.0,0.993873713185,-0.351530581063,4.42081107813,0.0302647465648,-0.112579123838,0.0,490.42170423804566,490.0159549221013,488.6402471330756,489.68649694430167
2.3400000000000016,0.617946807362,-0.312751094408,15.8255727935,6.27481588642,6.15754437667,0.0,1.1034013783,-0.360435080299,4.72774810451,0.0416099174839,-0.072442192054,0.0,516.1536503202105,518.9716928007522,516.6177094407905,517.4174025577261
2.4000000000000017,0.686098945523,-0.334503295837,16.1069876323,6.27728730942,6.15326062712,0.0,1.16868839304,-0.364453079998,4.65297678446,0.0403380720046,-0.0693822404232,0.0,403.0732138463449,403.34520818044683,403.0757314594906,402.9618438943404
2.4600000000000017,0.758436337754,-0.356467561768,16.3854680151,6.27974687076,6.1492433596,0.0,1.24289372288,-0.367486784184,4.62970938485,0.0422704510456,-0.0624963557003,0.0,419.9149634900596,420.50831176239916,420.2151892506149,420.38367741969114
2.520000000000002,0.835603702444,-0.378579111187,16.6648585557,6.2821925859,6.14547753204,0.0,1.32965666589,-0.369328911016,4.6829894649,0.0375608647259,-0.0633038496982,0.0,445.9239532618923,445.8551418012026,444.75031512252855,444.36523080622453
2.580000000000002,0.917941921616,-0.40075501879,16.9466866534,0.00113139893521,6.14159230702,0.0,1.41526000063,-0.369669217923,4.71106009161,0.0306921338166,-0.0678222205922,0.0,437.6192801346726,437.23980124934405,438.54548672414285,437.9750649046822
2.640000000000002,1.00565599683,-0.422911861196,17.2313825262,0.00306098282208,6.13797041099,0.0,1.50884384065,-0.368710772277,4.77840355916,0.034943749138,-0.0485510092751,0.0,449.3533847741373,450.91042924039624,451.33730825648945,451.68072547863164
2.700000000000002,1.09873038875,-0.444979894317,17.5179436868,0.00466200061094,6.13524700654,0.0,1.59385014163,-0.366723049736,4.77356322906,-2.26480710419e-05,-0.0397199554815,0.0,427.392110041978,428.1429276676538,430.5719642044938,427.6032759711602
2.760000000000002,1.19706631725,-0.466904108971,17.8050113422,0.0044664562244,6.13296825715,0.0,1.68417447212,-0.364092550242,4.79517273902,-0.0106786017324,-0.0347077355592,0.0,436.52852743877276,436.9459135121958,438.17353363974286,437.28670615030376
2.820000000000002,1.30119428393,-0.488666481635,18.0955932737,0.00359960183832,6.13053778025,0.0,1.78687917942,-0.361396152686,4.89037474012,-0.0233160940445,-0.0558182861324,0.0,461.72427279701117,460.05466649969344,461.2820738085757,460.2829992268579
2.880000000000002,1.41167213554,-0.510284049367,18.3927793793,0.0025527419541,6.12726624232,0.0,1.89593665121,-0.359317583832,5.01513835237,-0.00773464602797,-0.0520590634397,0.0,470.29887677179386,470.5881871216606,470.7832630978371,471.9875583725048
2.940000000000002,1.52889598484,-0.53179378128,18.6983264843,0.00192764988962,6.12425901864,0.0,2.01170309628,-0.357734093076,5.16892067886,-0.0164129471681,-0.0465017156351,0.0,480.07634488620374,480.49650814755853,481.9342967011804,481.27794603004793
3.000000000000002,1.65229560506,-0.553233448801,19.0079352697,0.000705416117004,6.12151469398,0.0,2.10181503423,-0.357012690082,5.15133797126,-0.0297722027944,-0.0442553269568,0.0,429.90976771651003,430.09879862385867,429.09992182297395,427.9641100916769
3.0600000000000023,1.78079086163,-0.574653874535,19.3143421748,6.28198880379,6.11864364404,0.0,2.18157876912,-0.357136433594,5.06252870328,-0.0358595804242,-0.0562350631773,0.0,404.66609834734817,403.58437004199516,406.3556442046166,405.80900795624
3.1200000000000023,1.91446734249,-0.596114391576,19.6175670467,6.27969658996,6.11558377905,0.0,2.27453128168,-0.358400181522,5.04491540031,-0.0433589507162,-0.0421741486547,0.0,428.26829138874814,429.46097507438463,428.8545412235557,428.2161810262439
3.1800000000000024,2.05457929115,-0.617708927571,19.9245486565,6.27649673994,6.11364934232,0.0,2.39592537364,-0.361697872166,5.18700402678,-0.0998689730909,-0.0174648174776,0.0,477.1581367813162,479.04060237478586,481.67686653226866,477.3808378428062
3.2400000000000024,2.2021902969,-0.639594651952,20.24115187,6.27046851647,6.11206683207,0.0,2.5243555194,-0.368497202795,5.36544570521,-0.101700202212,-0.0576448175934,0.0,491.8098982612187,488.8240611094991,491.83356896847806,491.6902524299891
3.3000000000000025,2.35748120896,-0.662021904755,20.5680938952,6.2643987487,6.10878748745,0.0,2.65216795166,-0.379740417854,5.53159309955,-0.100109909478,-0.0492649499139,0.0,488.6451882375682,489.26785934406115,489.95270013722535,490.06313120436727
3.3600000000000025,2.51920422809,-0.685114150204,20.8976447367,6.25827206734,6.10583460832,0.0,2.73881874635,-0.390462711328,5.45367560799,-0.106445249971,-0.0491142804001,0.0,415.4658879105136,415.47741371472284,414.2810538633361,413.7135868183821
3.4200000000000026,2.68705206727,-0.709073361471,21.2274735533,6.25194538212,6.10333668634,0.0,2.85621723353,-0.408794793896,5.53999275335,-0.103516868176,-0.0297847668945,0.0,466.08414109842107,467.59174074877296,467.6913705071338,467.91032280772833
3.4800000000000026,2.86253185516,-0.734357177586,21.5655086163,6.24626110111,6.10128343853,0.0,2.99305937533,-0.434638267745,5.72667979541,-0.0813034545097,-0.0450267137222,0.0,498.2423298326415,497.1261575385814,497.91665522639676,499.5325787989229
3.5400000000000027,3.04524948747,-0.761111328469,21.9092561026,6.24131605057,6.0988484295,0.0,3.09765791348,-0.457590517248,5.73136285748,-0.0847427208297,-0.0329205372229,0.0,445.19709814770505,446.1858738115362,445.45862777407945,445.17172731737145
3.6000000000000028,3.23374858795,-0.789211614268,22.2504897816,6.23630474294,6.09767302003,0.0,3.18574707036,-0.479474590552,5.6434184037,-0.0811868590958,-0.00127632983741,0.0,413.5482750740827,416.32681121097784,415.25913461430974,415.56478698663875
3.660000000000003,3.42842110701,-0.818926404659,22.5911861413,6.23126696226,6.09783519706,0.0,3.30315413624,-0.511477643384,5.71263084209,-0.0901863177066,0.00966453474003,0.0,464.8755760234518,465.73222153917743,465.9744374850185,465.2647928078478
3.720000000000003,3.62920212543,-0.850405406887,22.9311716284,6.22591442819,6.09864862229,0.0,3.38947540295,-0.538240891293,5.62061646938,-0.0873237022146,0.0203843718773,0.0,413.68104839228283,414.62405260661285,413.9104749024302,414.15511197753085
3.780000000000003,3.83605135053,-0.883857721196,23.2705751607,6.22054206742,6.0994269545,0.0,3.50520345011,-0.577328275017,5.69234731197,-0.0943825609438,-0.00909333840581,0.0,467.57906747197376,465.2764133119837,466.6842476363987,466.1265286042565
3.840000000000003,4.05000890933,-0.91982956511,23.6153156002,6.21493659935,6.09863810426,0.0,3.62655800867,-0.62226742987,5.79825381218,-0.0915753267972,-0.0228275345099,0.0,478.7360568908644,477.68979614561033,477.3287180077008,477.5362212125618
3.900000000000003,4.27099219822,-0.958519170305,23.965032803,6.20939804951,6.09740013334,0.0,3.73949615052,-0.667882812495,5.85846119019,-0.0938176545328,-0.0165701320771,0.0,465.15565804738,465.64556075037524,465.67764893353336,465.49541766766316
3.960000000000003,4.49854082667,-0.999968665702,24.3172142401,6.20334784234,6.09657341478,0.0,3.84539320479,-0.71427053985,5.88061362498,-0.121031975666,-0.00871058046646,0.0,455.31339163238533,455.9420084418121,454.9153235098594,452.7213871938752
4.020000000000002,4.73264694766,-1.04440848549,24.6718266342,6.19579164713,6.09645626437,0.0,3.95797818545,-0.767726886906,5.93927566528,-0.1381862487,0.00896180595933,0.0,465.37491181190967,466.75649771802904,468.0627123681031,466.71166114540034
4.080000000000001,4.9730205864,-1.09198806519,25.0275000468,6.18759313934,6.09734625145,0.0,4.05430101432,-0.818953228558,5.91647387024,-0.133722296253,0.0245503841288,0.0,441.55472851926595,442.83909340056505,441.7827757206153,442.13339222865613
4.14,5.21962109686,-1.14303290619,25.3843941164,6.17967638562,6.09912600855,0.0,4.16534180929,-0.883268497835,5.97948199332,-0.128614206131,0.0383082794707,0.0,468.51828150306164,469.58717762519495,469.0874336800295,469.4690226979498
4.199999999999998,5.47240253209,-1.19785606243,25.7428243201,6.1718217447,6.10104617637,0.0,4.26038240657,-0.944837798461,5.96812754583,-0.135946395345,0.0147823464649,0.0,447.6716113778365,445.75307389343925,447.36584682766477,446.7526105536062
4.259999999999997,5.73102785898,-1.25663182871,26.1016250212,6.16380717316,6.10180931179,0.0,4.36021389059,-1.01506110016,5.99156655807,-0.12921796549,0.00823490278873,0.0,458.3218682551054,457.80094273935254,457.95669347445926,458.47583135446826
4.319999999999996,5.99567463486,-1.31981245394,26.46219544,6.15690525396,6.10258822003,0.0,4.46109711299,-1.09159172349,6.0270368944,-0.0959205572974,0.0210968967296,0.0,461.51334782472543,462.52754538374495,461.8661798686626,464.47354095658636
4.379999999999995,6.26600913424,-1.38748430435,26.8231307928,6.15206239424,6.10417570512,0.0,4.54980102732,-1.16458353073,6.0041290671,-0.0606714396441,0.035460006761,0.0,444.16131820596667,445.3381627344824,443.57299223761066,446.4531888409597
4.439999999999993,6.54195944169,-1.45986959152,27.1846132789,6.14858409366,6.10603164014,0.0,4.64814970375,-1.24855776071,6.0449289941,-0.0530573950579,0.0198471889448,0.0,464.79131895870376,463.56606602347813,465.5899668380654,466.1832606839829
4.499999999999992,6.82306629941,-1.53684379423,27.5447484794,6.14607756207,6.10718560864,0.0,4.72192758872,-1.31752340192,5.95995675054,-0.0255313111894,0.0179749343477,0.0,424.5453414849139,424.3845963784756,424.58032891493974,426.93481768011753
4.559999999999991,7.10929042536,-1.61855877634,27.9038827989,6.14516289329,6.10836597923,0.0,4.81855858409,-1.40637990685,6.01077037719,-7.28351162222e-05,0.0228688280344,0.0,467.8383355320496,468.2192614647486,467.1733161238719,469.15470090653275
4.6199999999999894,7.4010300474,-1.70544138853,28.2647713254,6.14562127163,6.10979654005,0.0,4.9058048296,-1.489685899,6.01871908492,0.0197804808388,0.0257223122345,0.0,455.85278442944593,456.08085299433543,454.3398104505166,455.9291018462293
4.679999999999988,7.69768112646,-1.79710527905,28.6246203014,6.14650244485,6.11127032685,0.0,4.98232911289,-1.56574033943,5.9764397901,0.00180554963176,0.0221379482473,0.0,439.1521769762219,438.85477368642125,441.0077180630496,439.5200115555467
4.739999999999987,7.99843429174,-1.89298275706,28.9794391344,6.1470041856,6.11221486386,0.0,5.04267073065,-1.63026968424,5.85152079127,0.0190096900674,-0.00183943761822,0.0,411.48656361868694,409.35778440759384,411.32943990701267,412.8505716949185
4.799999999999986,8.30316888802,-1.99303980553,29.3290464168,6.1487765136,6.11241778692,0.0,5.11504845104,-1.70489935248,5.8022484354,0.0449757429409,0.0121862981227,0.0,435.5339900577586,436.70575220061545,433.81710524828884,435.99281470792886
4.859999999999984,8.61172887583,-2.09717263951,29.6729105276,6.15125433468,6.11305667888,0.0,5.17023339483,-1.76615968374,5.66066051355,0.0326824439699,0.00737947071321,0.0,403.4527629840521,403.0182922281258,404.03165404444513,402.9225314041783
4.919999999999983,8.92435409335,-2.20556019386,30.0128401342,6.15298159197,6.11314627586,0.0,5.25042280609,-1.84661162585,5.67019753973,0.0195655692316,-0.0141385612389,0.0,452.48891974838597,450.7529005152738,453.799384641839,452.74521946913455
4.979999999999982,9.24110285803,-2.31825207659,30.349508086,6.15452244808,6.11227720881,0.0,5.30790784707,-1.90979862886,5.55262775403,0.0357322335107,-0.0151853337133,0.0,410.61340944776884,410.52060080928646,409.60132276827153,411.037129487415
5.0399999999999805,9.56190444908,-2.43517489473,30.6826564305,6.15668420993,6.11157542514,0.0,5.38540766401,-1.9874686226,5.55221553436,0.0366169693075,-0.00550025937545,0.0,447.8497396564057,448.63710922489184,448.5261484984316,448.59857873703896
